district_code,district_name,fiscal_year,transfers_in
2097,English Valleys,2017,1219.0
2097,English Valleys,2018,4206.0
2097,English Valleys,2019,6728.43
2097,English Valleys,2020,3120.1
2097,English Valleys,2021,51276.0
2097,English Valleys,2022,1821.64
2097,English Valleys,2023,5260.21
2097,English Valleys,2024,8610.41
2113,Essex,2017,0.0
2113,Essex,2018,0.0
2113,Essex,2019,0.0
2113,Essex,2020,0.0
2113,Essex,2021,0.0
2113,Essex,2022,0.0
2113,Essex,2023,0.0
2113,Essex,2024,7766.49
2124,Estherville-Lincoln Central,2017,0.0
2124,Estherville-Lincoln Central,2018,0.0
2124,Estherville-Lincoln Central,2019,0.0
2124,Estherville-Lincoln Central,2020,0.0
2124,Estherville-Lincoln Central,2021,0.0
2124,Estherville-Lincoln Central,2022,0.0
2124,Estherville-Lincoln Central,2023,13352.21
2124,Estherville-Lincoln Central,2024,9875.53
2151,Exira-Elk Horn-Kimballton,2017,0.0
2151,Exira-Elk Horn-Kimballton,2018,0.0
2151,Exira-Elk Horn-Kimballton,2019,0.0
2151,Exira-Elk Horn-Kimballton,2020,0.0
2151,Exira-Elk Horn-Kimballton,2021,0.0
2151,Exira-Elk Horn-Kimballton,2022,0.0
2151,Exira-Elk Horn-Kimballton,2023,0.0
2151,Exira-Elk Horn-Kimballton,2024,0
2169,Fairfield,2017,0.0
2169,Fairfield,2018,0.0
2169,Fairfield,2019,9380.48
2169,Fairfield,2020,0.0
2169,Fairfield,2021,0.0
2169,Fairfield,2022,0.0
2169,Fairfield,2023,0.0
2169,Fairfield,2024,62241.89
2205,Farragut,2017,0.0
2206,Farragut,2017,0.0
2218,Farragut,2017,0.0
2230,Farragut,2017,0.0
2242,Farragut,2017,0.0
2254,Farragut,2017,0.0
2266,Farragut,2017,0.0
2278,Farragut,2017,0.0
2290,Farragut,2017,0.0
2295,Forest City,2017,0.0
2295,Forest City,2018,0.0
2295,Forest City,2019,0.0
2295,Forest City,2020,0.0
2295,Forest City,2021,0.0
2295,Forest City,2022,0.0
2295,Forest City,2023,9000.0
2295,Forest City,2024,0
2302,Farragut,2017,0.0
2313,Fort Dodge,2017,0.0
2313,Fort Dodge,2018,0.0
2313,Fort Dodge,2019,0.0
2313,Fort Dodge,2020,0.0
2313,Fort Dodge,2021,135278.3
2313,Fort Dodge,2022,0.0
2313,Fort Dodge,2023,0.0
2313,Fort Dodge,2024,0
2314,Farragut,2017,0.0
2322,Fort Madison,2017,0.0
2322,Fort Madison,2018,0.0
2322,Fort Madison,2019,0.0
2322,Fort Madison,2020,0.0
2322,Fort Madison,2021,0.0
2322,Fort Madison,2022,0.0
2322,Fort Madison,2023,0.0
2322,Fort Madison,2024,0
2326,Farragut,2017,0.0
2338,Farragut,2017,0.0
2350,Farragut,2017,0.0
2362,Farragut,2017,0.0
2369,Fremont-Mills,2017,0.0
2369,Fremont-Mills,2018,2559.0
2369,Fremont-Mills,2019,0.0
2369,Fremont-Mills,2020,0.0
2369,Fremont-Mills,2021,0.0
2369,Fremont-Mills,2022,0.0
2369,Fremont-Mills,2023,0.0
2369,Fremont-Mills,2024,0
2374,Farragut,2017,0.0
2376,Galva-Holstein,2017,0.0
2376,Galva-Holstein,2018,0.0
2376,Galva-Holstein,2019,6971.71
2376,Galva-Holstein,2020,0.0
2376,Galva-Holstein,2021,0.0
2376,Galva-Holstein,2022,10789.06
2376,Galva-Holstein,2023,0.0
2376,Galva-Holstein,2024,0
2386,Farragut,2017,0.0
2398,Farragut,2017,0.0
2403,Garner-Hayfield-Ventura,2017,0.0
2403,Garner-Hayfield-Ventura,2018,0.0
2403,Garner-Hayfield-Ventura,2019,0.0
2403,Garner-Hayfield-Ventura,2020,0.0
2403,Garner-Hayfield-Ventura,2021,0.0
2403,Garner-Hayfield-Ventura,2022,2488.31
2403,Garner-Hayfield-Ventura,2023,0.0
2403,Garner-Hayfield-Ventura,2024,215.1
2410,Farragut,2017,0.0
2422,Farragut,2017,0.0
2457,George-Little Rock,2017,0.0
2457,George-Little Rock,2018,0.0
2457,George-Little Rock,2019,0.0
2457,George-Little Rock,2020,0.0
2457,George-Little Rock,2021,0.0
2457,George-Little Rock,2022,0.0
2457,George-Little Rock,2023,0.0
2457,George-Little Rock,2024,0
2466,Gilbert,2017,1000.0
2466,Gilbert,2018,0.0
2466,Gilbert,2019,6831.02
2466,Gilbert,2020,60.89
2466,Gilbert,2021,0.0
2466,Gilbert,2022,5823.53
2466,Gilbert,2023,0.0
2466,Gilbert,2024,1853.79
2493,Gilmore City-Bradgate,2017,0.0
2493,Gilmore City-Bradgate,2018,0.0
2493,Gilmore City-Bradgate,2019,0.0
2493,Gilmore City-Bradgate,2020,0.0
2493,Gilmore City-Bradgate,2021,0.0
2493,Gilmore City-Bradgate,2022,0.0
2493,Gilmore City-Bradgate,2023,0.0
2493,Gilmore City-Bradgate,2024,0
2502,Gladbrook-Reinbeck,2017,0.0
2502,Gladbrook-Reinbeck,2018,0.0
2502,Gladbrook-Reinbeck,2019,0.0
2502,Gladbrook-Reinbeck,2020,0.0
2502,Gladbrook-Reinbeck,2021,0.0
2502,Gladbrook-Reinbeck,2022,0.0
2502,Gladbrook-Reinbeck,2023,0.0
2502,Gladbrook-Reinbeck,2024,0
2511,Glenwood,2017,0.0
2511,Glenwood,2018,0.0
2511,Glenwood,2019,0.0
2511,Glenwood,2020,0.0
2511,Glenwood,2021,0.0
2511,Glenwood,2022,0.0
2511,Glenwood,2023,0.0
2511,Glenwood,2024,0
2520,Glidden-Ralston,2017,379.0
2520,Glidden-Ralston,2018,0.0
2520,Glidden-Ralston,2019,0.0
2520,Glidden-Ralston,2020,0.0
2520,Glidden-Ralston,2021,0.0
2520,Glidden-Ralston,2022,20739.0
2520,Glidden-Ralston,2023,20739.0
2520,Glidden-Ralston,2024,6054.46
2556,Graettinger-Terril,2017,13896.0
2556,Graettinger-Terril,2018,13248.0
2556,Graettinger-Terril,2019,16564.65
2556,Graettinger-Terril,2020,0.0
2556,Graettinger-Terril,2021,0.0
2556,Graettinger-Terril,2022,0.0
2556,Graettinger-Terril,2023,0.0
2556,Graettinger-Terril,2024,0
2673,Nodaway Valley,2017,0.0
2673,Nodaway Valley,2018,0.0
2673,Nodaway Valley,2019,0.0
2673,Nodaway Valley,2020,0.0
2673,Nodaway Valley,2021,6469.45
2673,Nodaway Valley,2022,0.0
2673,Nodaway Valley,2023,5380.45
2673,Nodaway Valley,2024,0
2682,GMG,2017,0.0
2682,GMG,2018,0.0
2682,GMG,2019,0.0
2682,GMG,2020,11576.27
2682,GMG,2021,10957.0
2682,GMG,2022,15745.0
2682,GMG,2023,22425.0
2682,GMG,2024,22721.71
2709,Grinnell-Newburg,2017,0.0
2709,Grinnell-Newburg,2018,0.0
2709,Grinnell-Newburg,2019,0.0
2709,Grinnell-Newburg,2020,0.0
2709,Grinnell-Newburg,2021,0.0
2709,Grinnell-Newburg,2022,0.0
2709,Grinnell-Newburg,2023,0.0
2709,Grinnell-Newburg,2024,0
2718,Griswold,2017,0.0
2718,Griswold,2018,0.0
2718,Griswold,2019,0.0
2718,Griswold,2020,0.0
2718,Griswold,2021,0.0
2718,Griswold,2022,0.0
2718,Griswold,2023,0.0
2718,Griswold,2024,0
2727,Grundy Center,2017,0.0
2727,Grundy Center,2018,0.0
2727,Grundy Center,2019,0.0
2727,Grundy Center,2020,0.0
2727,Grundy Center,2021,0.0
2727,Grundy Center,2022,0.0
2727,Grundy Center,2023,0.0
2727,Grundy Center,2024,0
2754,Guthrie Center,2017,0.0
2754,Guthrie Center,2018,0.0
2754,Guthrie Center,2019,0.0
2754,Guthrie Center,2020,0.0
2754,Guthrie Center,2021,0.0
2754,Guthrie Center,2022,0.0
2754,Guthrie Center,2023,0.0
2754,Guthrie Center,2024,5816.98
2763,Clayton Ridge,2017,0.0
2763,Clayton Ridge,2018,3100.0
2763,Clayton Ridge,2019,6177.0
2763,Clayton Ridge,2020,0.0
2763,Clayton Ridge,2021,8277.83
2763,Clayton Ridge,2022,8835.67
2763,Clayton Ridge,2023,13809.52
2763,Clayton Ridge,2024,10666.87
2766,HLV,2017,0.0
2766,HLV,2018,0.0
2766,HLV,2019,0.0
2766,HLV,2020,0.0
2766,HLV,2021,0.0
2766,HLV,2022,0.0
2766,HLV,2023,15549.0
2766,HLV,2024,0
2772,Hamburg,2017,598.0
2772,Hamburg,2018,0.0
2772,Hamburg,2019,0.0
2772,Hamburg,2020,0.0
2772,Hamburg,2021,0.0
2772,Hamburg,2022,0.0
2772,Hamburg,2023,37500.0
2772,Hamburg,2024,0
2781,Hampton-Dumont,2017,0.0
2781,Hampton-Dumont,2018,0.0
2781,Hampton-Dumont,2019,0.0
2781,Hampton-Dumont,2020,0.0
2781,Hampton-Dumont,2021,0.0
2781,Hampton-Dumont,2022,0.0
2781,Hampton-Dumont,2023,0.0
2781,Hampton-Dumont,2024,0
2826,Harlan,2017,0.0
2826,Harlan,2018,0.0
2826,Harlan,2019,0.0
2826,Harlan,2020,0.0
2826,Harlan,2021,0.0
2826,Harlan,2022,0.0
2826,Harlan,2023,0.0
2826,Harlan,2024,0
2834,Harmony,2017,6141.0
2834,Harmony,2018,0.0
2846,Harris-Lake Park,2017,0.0
2846,Harris-Lake Park,2018,0.0
2846,Harris-Lake Park,2019,0.0
2846,Harris-Lake Park,2020,0.0
2846,Harris-Lake Park,2021,0.0
2846,Harris-Lake Park,2022,0.0
2846,Harris-Lake Park,2023,0.0
2846,Harris-Lake Park,2024,0
2862,Hartley-Melvin-Sanborn,2017,0.0
2862,Hartley-Melvin-Sanborn,2018,0.0
2862,Hartley-Melvin-Sanborn,2019,0.0
2862,Hartley-Melvin-Sanborn,2020,0.0
2862,Hartley-Melvin-Sanborn,2021,0.0
2862,Hartley-Melvin-Sanborn,2022,0.0
2862,Hartley-Melvin-Sanborn,2023,0.0
2862,Hartley-Melvin-Sanborn,2024,0
2977,Highland,2017,0.0
2977,Highland,2018,0.0
2977,Highland,2019,762.45
2977,Highland,2020,0.0
2977,Highland,2021,0.0
2977,Highland,2022,0.0
2977,Highland,2023,8428.5
2977,Highland,2024,0
2988,Hinton,2017,0.0
2988,Hinton,2018,0.0
2988,Hinton,2019,0.0
2988,Hinton,2020,0.0
2988,Hinton,2021,0.0
2988,Hinton,2022,0.0
2988,Hinton,2023,2949.11
2988,Hinton,2024,16732.99
3029,Howard-Winneshiek,2017,0.0
3029,Howard-Winneshiek,2018,2464.0
3029,Howard-Winneshiek,2019,14916.67
3029,Howard-Winneshiek,2020,4097.77
3029,Howard-Winneshiek,2021,18763.92
3029,Howard-Winneshiek,2022,13173.99
3029,Howard-Winneshiek,2023,7411.25
3029,Howard-Winneshiek,2024,9826.19
3033,Hubbard-Radcliffe,2017,0.0
3033,Hubbard-Radcliffe,2018,0.0
3033,Hubbard-Radcliffe,2019,0.0
3033,Hubbard-Radcliffe,2020,0.0
3033,Hubbard-Radcliffe,2021,0.0
3033,Hubbard-Radcliffe,2022,0.0
3033,Hubbard-Radcliffe,2023,0.0
3033,Hubbard-Radcliffe,2024,0
3042,Hudson,2017,0.0
3042,Hudson,2018,0.0
3042,Hudson,2019,0.0
3042,Hudson,2020,0.0
3042,Hudson,2021,8521.26
3042,Hudson,2022,0.0
3042,Hudson,2023,0.0
3042,Hudson,2024,1000
3060,Humboldt,2017,1500.0
3060,Humboldt,2018,0.0
3060,Humboldt,2019,0.0
3060,Humboldt,2020,0.0
3060,Humboldt,2021,0.0
3060,Humboldt,2022,0.0
3060,Humboldt,2023,0.0
3060,Humboldt,2024,0
3105,Independence,2017,0.0
3105,Independence,2018,0.0
3105,Independence,2019,0.0
3105,Independence,2020,0.0
3105,Independence,2021,0.0
3105,Independence,2022,0.0
3105,Independence,2023,0.0
3105,Independence,2024,10000
3114,Indianola,2017,0.0
3114,Indianola,2018,0.0
3114,Indianola,2019,0.0
3114,Indianola,2020,0.0
3114,Indianola,2021,0.0
3114,Indianola,2022,0.0
3114,Indianola,2023,0.0
3114,Indianola,2024,0
3119,Interstate 35,2017,0.0
3119,Interstate 35,2018,0.0
3119,Interstate 35,2019,0.0
3119,Interstate 35,2020,0.0
3119,Interstate 35,2021,0.0
3119,Interstate 35,2022,0.0
3119,Interstate 35,2023,0.0
3119,Interstate 35,2024,0
3141,Iowa City,2017,172000.0
3141,Iowa City,2018,200000.0
3141,Iowa City,2019,250000.0
3141,Iowa City,2020,300000.0
3141,Iowa City,2021,750000.0
3141,Iowa City,2022,400000.0
3141,Iowa City,2023,900000.0
3141,Iowa City,2024,842404.78
3150,Iowa Falls,2017,0.0
3150,Iowa Falls,2018,0.0
3150,Iowa Falls,2019,0.0
3150,Iowa Falls,2020,0.0
3150,Iowa Falls,2021,5383.12
3150,Iowa Falls,2022,47267.58
3150,Iowa Falls,2023,15000.0
3150,Iowa Falls,2024,9572
3154,Iowa Valley,2017,0.0
3154,Iowa Valley,2018,0.0
3154,Iowa Valley,2019,0.0
3154,Iowa Valley,2020,0.0
3154,Iowa Valley,2021,35850.76
3154,Iowa Valley,2022,0.0
3154,Iowa Valley,2023,0.0
3154,Iowa Valley,2024,0
3168,IKM-Manning,2017,8583.0
3168,IKM-Manning,2018,0.0
3168,IKM-Manning,2019,0.0
3168,IKM-Manning,2020,0.0
3168,IKM-Manning,2021,0.0
3168,IKM-Manning,2022,0.0
3168,IKM-Manning,2023,0.0
3168,IKM-Manning,2024,0
3186,Janesville,2017,0.0
3186,Janesville,2018,0.0
3186,Janesville,2019,1326.5
3186,Janesville,2020,0.0
3186,Janesville,2021,0.0
3186,Janesville,2022,0.0
3186,Janesville,2023,0.0
3186,Janesville,2024,0
3195,Greene County,2017,6484.0
3195,Greene County,2018,0.0
3195,Greene County,2019,6352.65
3195,Greene County,2020,0.0
3195,Greene County,2021,21915.0
3195,Greene County,2022,0.0
3195,Greene County,2023,0.0
3195,Greene County,2024,0
3204,Jesup,2017,0.0
3204,Jesup,2018,0.0
3204,Jesup,2019,0.0
3204,Jesup,2020,0.0
3204,Jesup,2021,0.0
3204,Jesup,2022,0.0
3204,Jesup,2023,0.0
3204,Jesup,2024,0
3231,Johnston,2017,0.0
3231,Johnston,2018,0.0
3231,Johnston,2019,0.0
3231,Johnston,2020,0.0
3231,Johnston,2021,0.0
3231,Johnston,2022,0.0
3231,Johnston,2023,0.0
3231,Johnston,2024,0
3312,Keokuk,2017,0.0
3312,Keokuk,2018,6406.0
3312,Keokuk,2019,15134.94
3312,Keokuk,2020,15022.23
3312,Keokuk,2021,20276.38
3312,Keokuk,2022,24910.71
3312,Keokuk,2023,19319.29
3312,Keokuk,2024,21579.36
3330,Keota,2017,0.0
3330,Keota,2018,0.0
3330,Keota,2019,0.0
3330,Keota,2020,0.0
3330,Keota,2021,0.0
3330,Keota,2022,0.0
3330,Keota,2023,0.0
3330,Keota,2024,0
3348,Kingsley-Pierson,2017,0.0
3348,Kingsley-Pierson,2018,0.0
3348,Kingsley-Pierson,2019,0.0
3348,Kingsley-Pierson,2020,0.0
3348,Kingsley-Pierson,2021,0.0
3348,Kingsley-Pierson,2022,0.0
3348,Kingsley-Pierson,2023,0.0
3348,Kingsley-Pierson,2024,139.75
3375,Knoxville,2017,0.0
3375,Knoxville,2018,0.0
3375,Knoxville,2019,0.0
3375,Knoxville,2020,0.0
3375,Knoxville,2021,0.0
3375,Knoxville,2022,0.0
3375,Knoxville,2023,0.0
3375,Knoxville,2024,0
3420,Lake Mills,2017,0.0
3420,Lake Mills,2018,0.0
3420,Lake Mills,2019,0.0
3420,Lake Mills,2020,0.0
3420,Lake Mills,2021,0.0
3420,Lake Mills,2022,0.0
3420,Lake Mills,2023,0.0
3420,Lake Mills,2024,200
3465,Lamoni,2017,6375.0
3465,Lamoni,2018,0.0
3465,Lamoni,2019,0.0
3465,Lamoni,2020,0.0
3465,Lamoni,2021,0.0
3465,Lamoni,2022,0.0
3465,Lamoni,2023,0.0
3465,Lamoni,2024,0
3537,Laurens-Marathon,2017,0.0
3537,Laurens-Marathon,2018,0.0
3537,Laurens-Marathon,2019,0.0
3537,Laurens-Marathon,2020,0.0
3537,Laurens-Marathon,2021,0.0
3537,Laurens-Marathon,2022,0.0
3537,Laurens-Marathon,2023,0.0
3537,Laurens-Marathon,2024,0
3555,Lawton-Bronson,2017,0.0
3555,Lawton-Bronson,2018,12500.0
3555,Lawton-Bronson,2019,4236.15
3555,Lawton-Bronson,2020,11286.02
3555,Lawton-Bronson,2021,8002.35
3555,Lawton-Bronson,2022,8604.88
3555,Lawton-Bronson,2023,718.59
3555,Lawton-Bronson,2024,11943.32
3582,East Marshall,2017,0.0
3582,East Marshall,2018,0.0
3582,East Marshall,2019,0.0
3582,East Marshall,2020,0.0
3582,East Marshall,2021,0.0
3582,East Marshall,2022,15000.0
3582,East Marshall,2023,0.0
3600,Le Mars,2017,0.0
3600,Le Mars,2018,0.0
3600,Le Mars,2019,0.0
3600,Le Mars,2020,0.0
3600,Le Mars,2021,0.0
3600,Le Mars,2022,0.0
3600,Le Mars,2023,0.0
3600,Le Mars,2024,59611.27
3609,Lenox,2017,0.0
3609,Lenox,2018,0.0
3609,Lenox,2019,0.0
3609,Lenox,2020,0.0
3609,Lenox,2021,0.0
3609,Lenox,2022,0.0
3609,Lenox,2023,0.0
3609,Lenox,2024,0
3645,Lewis Central,2017,0.0
3645,Lewis Central,2018,0.0
3645,Lewis Central,2019,0.0
3645,Lewis Central,2020,0.0
3645,Lewis Central,2021,0.0
3645,Lewis Central,2022,0.0
3645,Lewis Central,2023,0.0
3645,Lewis Central,2024,0
3691,North Cedar,2017,0.0
3691,North Cedar,2018,0.0
3691,North Cedar,2019,0.0
3691,North Cedar,2020,0.0
3691,North Cedar,2021,0.0
3691,North Cedar,2022,0.0
3691,North Cedar,2023,0.0
3691,North Cedar,2024,0
3715,Linn-Mar,2017,12281.0
3715,Linn-Mar,2018,26974.0
3715,Linn-Mar,2019,18378.02
3715,Linn-Mar,2020,16418.73
3715,Linn-Mar,2021,16681.65
3715,Linn-Mar,2022,25043.11
3715,Linn-Mar,2023,23594.9
3715,Linn-Mar,2024,23370.47
3744,Lisbon,2017,3829.0
3744,Lisbon,2018,0.0
3744,Lisbon,2019,0.0
3744,Lisbon,2020,3489.69
3744,Lisbon,2021,38474.33
3744,Lisbon,2022,7268.12
3744,Lisbon,2023,11501.31
3744,Lisbon,2024,0
3798,Logan-Magnolia,2017,0.0
3798,Logan-Magnolia,2018,3937.0
3798,Logan-Magnolia,2019,5200.25
3798,Logan-Magnolia,2020,0.0
3798,Logan-Magnolia,2021,0.0
3798,Logan-Magnolia,2022,0.0
3798,Logan-Magnolia,2023,0.0
3798,Logan-Magnolia,2024,0
3816,Lone Tree,2017,0.0
3816,Lone Tree,2018,0.0
3816,Lone Tree,2019,0.0
3816,Lone Tree,2020,0.0
3816,Lone Tree,2021,0.0
3816,Lone Tree,2022,0.0
3816,Lone Tree,2023,0.0
3816,Lone Tree,2024,6157.09
3841,Louisa-Muscatine,2017,0.0
3841,Louisa-Muscatine,2018,5147.0
3841,Louisa-Muscatine,2019,6300.0
3841,Louisa-Muscatine,2020,6300.0
3841,Louisa-Muscatine,2021,6300.0
3841,Louisa-Muscatine,2022,6300.0
3841,Louisa-Muscatine,2023,6300.0
3841,Louisa-Muscatine,2024,6300
3897,Lu Verne,2017,0.0
3897,Lu Verne,2018,0.0
3897,Lu Verne,2019,0.0
3897,Lu Verne,2020,0.0
3897,Lu Verne,2021,0.0
3897,Lu Verne,2022,0.0
3906,Lynnville-Sully,2017,0.0
3906,Lynnville-Sully,2018,0.0
3906,Lynnville-Sully,2019,0.0
3906,Lynnville-Sully,2020,0.0
3906,Lynnville-Sully,2021,0.0
3906,Lynnville-Sully,2022,0.0
3906,Lynnville-Sully,2023,0.0
3906,Lynnville-Sully,2024,0
3942,Madrid,2017,4707.0
3942,Madrid,2018,3603.0
3942,Madrid,2019,0.0
3942,Madrid,2020,0.0
3942,Madrid,2021,0.0
3942,Madrid,2022,0.0
3942,Madrid,2023,0.0
3942,Madrid,2024,0
3978,East Mills,2017,1935.0
3978,East Mills,2018,1888.0
3978,East Mills,2019,2306.55
3978,East Mills,2020,4194.48
3978,East Mills,2021,8733.8
3978,East Mills,2022,7327.27
3978,East Mills,2023,7304.72
3978,East Mills,2024,3822.89
4023,Manson-Northwest Webster,2017,0.0
4023,Manson-Northwest Webster,2018,0.0
4023,Manson-Northwest Webster,2019,20243.18
4023,Manson-Northwest Webster,2020,5411.74
4023,Manson-Northwest Webster,2021,10227.5
4023,Manson-Northwest Webster,2022,7104.55
4023,Manson-Northwest Webster,2023,8809.5
4023,Manson-Northwest Webster,2024,9005.75
4033,Maple Valley-Anthon Oto,2017,0.0
4033,Maple Valley-Anthon Oto,2018,0.0
4033,Maple Valley-Anthon Oto,2019,0.0
4033,Maple Valley-Anthon Oto,2020,0.0
4033,Maple Valley-Anthon Oto,2021,0.0
4033,Maple Valley-Anthon Oto,2022,0.0
4033,Maple Valley-Anthon Oto,2023,0.0
4033,Maple Valley-Anthon Oto,2024,0
4041,Maquoketa,2017,0.0
4041,Maquoketa,2018,0.0
4041,Maquoketa,2019,0.0
4041,Maquoketa,2020,0.0
4041,Maquoketa,2021,0.0
4041,Maquoketa,2022,0.0
4041,Maquoketa,2023,0.0
4041,Maquoketa,2024,0
4043,Maquoketa Valley,2017,0.0
4043,Maquoketa Valley,2018,0.0
4043,Maquoketa Valley,2019,0.0
4043,Maquoketa Valley,2020,0.0
4043,Maquoketa Valley,2021,0.0
4043,Maquoketa Valley,2022,0.0
4043,Maquoketa Valley,2023,0.0
4043,Maquoketa Valley,2024,0
4068,Marcus-Meriden Cleghorn,2017,0.0
4068,Marcus-Meriden Cleghorn,2018,0.0
4068,Marcus-Meriden Cleghorn,2019,0.0
4068,Marcus-Meriden Cleghorn,2020,0.0
4068,Marcus-Meriden Cleghorn,2021,0.0
4068,Marcus-Meriden Cleghorn,2022,0.0
4068,Marcus-Meriden Cleghorn,2023,0.0
4068,Marcus-Meriden Cleghorn,2024,6470
4086,Marion,2017,0.0
4086,Marion,2018,0.0
4086,Marion,2019,0.0
4086,Marion,2020,0.0
4086,Marion,2021,0.0
4086,Marion,2022,0.0
4086,Marion,2023,0.0
4086,Marion,2024,0
4104,Marshalltown,2017,50089.0
4104,Marshalltown,2018,0.0
4104,Marshalltown,2019,64.42
4104,Marshalltown,2020,0.0
4104,Marshalltown,2021,0.0
4104,Marshalltown,2022,0.0
4104,Marshalltown,2023,0.0
4104,Marshalltown,2024,0
4122,Martensdale-St Marys,2017,2193.0
4122,Martensdale-St Marys,2018,0.0
4122,Martensdale-St Marys,2019,0.0
4122,Martensdale-St Marys,2020,0.0
4122,Martensdale-St Marys,2021,0.0
4122,Martensdale-St Marys,2022,0.0
4122,Martensdale-St Marys,2023,0.0
4122,Martensdale-St Marys,2024,23702.45
4131,Mason City,2017,1116.0
4131,Mason City,2018,0.0
4131,Mason City,2019,14267.5
4131,Mason City,2020,0.0
4131,Mason City,2021,0.0
4131,Mason City,2022,0.0
4131,Mason City,2023,0.0
4131,Mason City,2024,0
4149,Moc-Floyd Valley,2017,0.0
4149,Moc-Floyd Valley,2018,0.0
4149,Moc-Floyd Valley,2019,0.0
4149,Moc-Floyd Valley,2020,0.0
4149,Moc-Floyd Valley,2021,8000.82
4149,Moc-Floyd Valley,2022,0.0
4149,Moc-Floyd Valley,2023,0.0
4149,Moc-Floyd Valley,2024,0
4203,Mediapolis,2017,5034.0
4203,Mediapolis,2018,5473.0
4203,Mediapolis,2019,4126.1
4203,Mediapolis,2020,3576.85
4203,Mediapolis,2021,6808.55
4203,Mediapolis,2022,31459.25
4203,Mediapolis,2023,6455.78
4203,Mediapolis,2024,6872.8
4212,Melcher-Dallas,2017,0.0
4212,Melcher-Dallas,2018,0.0
4212,Melcher-Dallas,2019,0.0
4212,Melcher-Dallas,2020,2252.75
4212,Melcher-Dallas,2021,0.0
4212,Melcher-Dallas,2022,0.0
4212,Melcher-Dallas,2023,0.0
4212,Melcher-Dallas,2024,0
4269,Midland,2017,0.0
4269,Midland,2018,0.0
4269,Midland,2019,0.0
4269,Midland,2020,0.0
4269,Midland,2021,0.0
4269,Midland,2022,0.0
4269,Midland,2023,0.0
4269,Midland,2024,4366.79
4271,Mid-Prairie,2017,9690.0
4271,Mid-Prairie,2018,8333.0
4271,Mid-Prairie,2019,8888.86
4271,Mid-Prairie,2020,0.0
4271,Mid-Prairie,2021,0.0
4271,Mid-Prairie,2022,12838.74
4271,Mid-Prairie,2023,0.0
4271,Mid-Prairie,2024,0
4356,Missouri Valley,2017,0.0
4356,Missouri Valley,2018,6974.0
4356,Missouri Valley,2019,7939.42
4356,Missouri Valley,2020,12053.08
4356,Missouri Valley,2021,11426.32
4356,Missouri Valley,2022,10364.49
4356,Missouri Valley,2023,0.0
4356,Missouri Valley,2024,21590.16
4419,MFL Mar Mac,2017,0.0
4419,MFL Mar Mac,2018,3875.0
4419,MFL Mar Mac,2019,0.0
4419,MFL Mar Mac,2020,0.0
4419,MFL Mar Mac,2021,0.0
4419,MFL Mar Mac,2022,0.0
4419,MFL Mar Mac,2023,0.0
4419,MFL Mar Mac,2024,0
4437,Montezuma,2017,0.0
4437,Montezuma,2018,0.0
4437,Montezuma,2019,0.0
4437,Montezuma,2020,0.0
4437,Montezuma,2021,0.0
4437,Montezuma,2022,0.0
4437,Montezuma,2023,0.0
4437,Montezuma,2024,0
4446,Monticello,2017,0.0
4446,Monticello,2018,0.0
4446,Monticello,2019,0.0
4446,Monticello,2020,0.0
4446,Monticello,2021,0.0
4446,Monticello,2022,0.0
4446,Monticello,2023,0.0
4446,Monticello,2024,0
4491,Moravia,2017,0.0
4491,Moravia,2018,0.0
4491,Moravia,2019,0.0
4491,Moravia,2020,0.0
4491,Moravia,2021,0.0
4491,Moravia,2022,10000.0
4491,Moravia,2023,20000.0
4491,Moravia,2024,0
4505,Mormon Trail,2017,0.0
4505,Mormon Trail,2018,0.0
4505,Mormon Trail,2019,0.0
4505,Mormon Trail,2020,0.0
4505,Mormon Trail,2021,0.0
4505,Mormon Trail,2022,0.0
4505,Mormon Trail,2023,0.0
4505,Mormon Trail,2024,0
4509,Morning Sun,2017,0.0
4509,Morning Sun,2018,0.0
4509,Morning Sun,2019,0.0
4509,Morning Sun,2020,0.0
4509,Morning Sun,2021,0.0
4509,Morning Sun,2022,0.0
4509,Morning Sun,2023,0.0
4509,Morning Sun,2024,0
4518,Moulton-Udell,2017,0.0
4518,Moulton-Udell,2018,0.0
4518,Moulton-Udell,2019,0.0
4518,Moulton-Udell,2020,0.0
4518,Moulton-Udell,2021,0.0
4518,Moulton-Udell,2022,0.0
4518,Moulton-Udell,2023,0.0
4518,Moulton-Udell,2024,0
4527,Mount Ayr,2017,0.0
4527,Mount Ayr,2018,0.0
4527,Mount Ayr,2019,9053.4
4527,Mount Ayr,2020,7123.05
4527,Mount Ayr,2021,10667.93
4527,Mount Ayr,2022,14907.3
4527,Mount Ayr,2023,0.0
4527,Mount Ayr,2024,10728.2
4536,Mount Pleasant,2017,0.0
4536,Mount Pleasant,2018,0.0
4536,Mount Pleasant,2019,0.0
4536,Mount Pleasant,2020,0.0
4536,Mount Pleasant,2021,0.0
4536,Mount Pleasant,2022,0.0
4536,Mount Pleasant,2023,0.0
4536,Mount Pleasant,2024,0
4554,Mount Vernon,2017,0.0
4554,Mount Vernon,2018,0.0
4554,Mount Vernon,2019,8963.67
4554,Mount Vernon,2020,0.0
4554,Mount Vernon,2021,0.0
4554,Mount Vernon,2022,0.0
4554,Mount Vernon,2023,0.0
4554,Mount Vernon,2024,3261.95
4572,Murray,2017,0.0
4572,Murray,2018,0.0
4572,Murray,2019,0.0
