district,fiscal_year,gf_current_assets,gf_receivables,gf_inventory,gf_current_liabilities,gf_deferred_inflows,gf_unassigned,gf_assigned,gf_committed,gf_total_fund_balance,gf_cash_car,source
Iowa City CSD,2025,140114929,95152533,53229,29916732,91930987,12271410,0,0,18293675,43685677,"FY2025 Certified Annual Report (CAR) Balance Sheet by Fund, General Fund column, run 2025-11-20. Self-reported/unaudited. NOTE: CAR GF Cash & Investments = $43,685,677 vs PFM management figure $19,364,761 (kept for the headline); ~$24M / ~42-day discrepancy."
